id_empresa,status,nome_fantasia,grupo,cidade,estado,pais,latitude,longitude,coordenadas_validas,materias_primas,produtos,associada,data_ultima_atualizacao
52300,A,Granite Falls Energy,,Granite Falls,MN,Estados Unidos,44.797042,-95.484445,1,Milho,Etanol,N,1721692800000
52301,A,Green Plains Bluffton,Green Plains Renewable Enegy,Bluffton,IN,Estados Unidos,40.722902,-85.196545,1,Milho,Etanol,N,1721692800000
52302,A,Green Plains Central City,Green Plains Renewable Enegy,Central City,NE,Estados Unidos,41.111105,-97.972883,1,Milho,Etanol,N,1721692800000
52303,A,Green Plains Lakota,Green Plains Renewable Enegy,Lakota,IA,Estados Unidos,43.38447,-94.14342,1,Milho,Etanol,N,1721692800000
52304,A,Green Plains Obion,Green Plains Renewable Enegy,Rives,TN,Estados Unidos,36.28272,-89.14743,1,Milho,Etanol,N,1721692800000
52305,A,Green Plains Ord,Green Plains Renewable Enegy,Ord,NE,Estados Unidos,41.570839,-98.818862,1,Milho,Etanol,N,1721692800000
52306,A,Green Plains Otter Tail,Green Plains Renewable Enegy,Fergus Falls,MN,Estados Unidos,46.31323,-96.13373,1,Milho,Etanol,N,1721692800000
52307,A,Green Plains Riga,Green Plains Renewable Enegy,Blissfield,MI,Estados Unidos,41.818801,-83.837597,1,Milho,Etanol,N,1721692800000
52308,A,Green Plains Shenandoah,Green Plains Renewable Enegy,Shenandoah,IA,Estados Unidos,40.755096,-95.395209,1,Milho,Etanol,N,1721692800000
52309,A,Green Plains Superior,Green Plains Renewable Enegy,Superior,IA,Estados Unidos,43.431456,-94.954672,1,Milho,Etanol,N,1721692800000
52311,A,Greenfield Ethanol - Unidade Johnstown,Greenfield Ethanol,Prescott,Ontairo,Canadá,44.731845,-75.4847,1,Milho,Etanol,N,1721606400000
52312,A,Greenfield Ethanol - Unidade Tiverton,Greenfield Ethanol,Tiverton,Ontairo,Canadá,44.308078,-81.55352,1,Milho,Etanol,N,1721606400000
52313,A,Greenfield Ethanol - Unidade Varennes,Greenfield Ethanol,Varennes,Ontairo,Canadá,45.697383,-73.425837,1,Milho,Etanol,N,1721606400000
52314,A,Ingenio Manuelita,Manuelita,Palmira,Valle del Cauca,Colômbia,3.58888,-76.30555,1,Cana-de-Açúcar,Açúcar | Bioeletricidade,N,1680739200000
52315,A,Sol de Laredo,Manuelita,Laredo,La Libertad,Peru,-8.09445,-78.95972,1,Cana-de-Açúcar,Açúcar,N,1680652800000
52316,A,Guyana Sugar - Unidade Albion,"Guyana Sugar Corporation, Inc.",Albion,East Berbice-Corentyne,Guiana,6.2522,-57.37973,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52317,A,Guyana Sugar - Unidade Blairmont Central Factory,"Guyana Sugar Corporation, Inc.",Blairmont,Mahaica-Berbice,Guiana,6.25303,-57.54508,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52318,A,Guyana Sugar - Unidade Enmore,"Guyana Sugar Corporation, Inc.",Enmore,East Coast Demerara,Guiana,6.74607,-57.99285,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52319,A,Guyana Sugar - Unidade Rosehall,"Guyana Sugar Corporation, Inc.",Rosehall,East Berbice-Corentyne,Guiana,6.2388,-57.48587,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52320,A,Guyana Sugar - Unidade Skeldon,"Guyana Sugar Corporation, Inc.",Corriverton,East Berbice-Corentyne,Guiana,5.87918,-57.14353,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52321,A,Guyana Sugar - Unidade Uitvlugt,"Guyana Sugar Corporation, Inc.",Uitvlugt,West Coast Demerara,Guiana,6.8675,-58.305,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52324,A,Hawaiian Commercial & Sugar Company,,Pu´unene,Maui/Hawaii,Estados Unidos,20.86667,-156.45333,1,Cana-de-Açúcar,Açúcar,N,1687910400000
52325,A,Hawkeye Gold,Hawkeye Energy,Ames,IA,Estados Unidos,45.8399,-119.7024,1,Milho,Etanol,N,1721692800000
52327,A,Hawkeye Growth,Hawkeye Energy,Menlo,IA,Estados Unidos,41.5254,-94.3759,1,,,N,1676246400000
52333,A,Hawkeye Renewables - Unidade Iowa Falls,Hawkeye Energy,Iowa Falls,IA,Estados Unidos,42.50718,-93.28203,1,Milho,Etanol,N,1721692800000
52334,A,Hawkeye Renewables - Unidade Fairbank,Hawkeye Energy,Fairbank,IA,Estados Unidos,41.608333,-88.213879,1,Milho,Etanol,N,1721692800000
52335,A,Hawkeye Shell Rock,Hawkeye Energy,Shell Rock,IA,Estados Unidos,42.7365,-92.61735,1,Milho,Etanol,N,1721692800000
52336,A,Hellenic Sugar - Factory Plati,Hellenic Sugar Industry S.A.,Plati,Imathia,Grécia,40.65667,22.52833,1,Beterraba,Açúcar,N,1721692800000
52337,A,Hellenic Sugar - Larisa Factory,Hellenic Sugar Industry S.A.,Larisa,Larisa,Grécia,39.67667,22.45417,1,Beterraba,Açúcar,N,1721692800000
52338,A,Hellenic Sugar - Orestias Factory,Hellenic Sugar Industry S.A.,Orestias,Evros,Grécia,41.47362,26.53333,1,Beterraba,Açúcar,N,1721692800000
52339,A,Hellenic Sugar - Serres Factory,Hellenic Sugar Industry S.A.,Serres,Serres,Grécia,41.07333,23.53888,1,Beterraba,Açúcar,N,1721692800000
52340,A,Hellenic Sugar - Xanthi Factory,Hellenic Sugar Industry S.A.,Xanthi,Xanthi,Grécia,41.07778,24.82667,1,Beterraba,Açúcar,N,1721692800000
52341,A,Heron Lake Bioenergy,,Heron Lake,MN,Estados Unidos,43.80763,-95.28832,1,Milho,Etanol,N,1721692800000
52342,A,Highwater Ethanol,,Lamberton,MN,Estados Unidos,44.23198,-95.3002,1,Milho,Etanol,N,1721692800000
52343,A,Homeland Energy Solutions,,Lawler,IA,Estados Unidos,44.23198,-95.3002,1,Milho,Etanol,N,1721692800000
52344,A,Husker Ag,,Plainview,NE,Estados Unidos,42.3499,-97.70892,1,Milho,Etanol,N,1721779200000
52345,A,Illinois River Energy,,Rochelle,IL,Estados Unidos,41.893271,-89.02965,1,Milho,Etanol,N,1721779200000
52346,A,Ingenio del Cauca (Incauca),,Cali,Valle del Cauca,Colômbia,3.27737,-76.31833,1,Cana-de-Açúcar,Açúcar,N,1753142400000
52347,A,Italia Zuccheri - Unidade Pontelongo,Italia Zuccheri,Pontelongo,Padova,Itália,45.24305,12.03055,1,Beterraba,Açúcar,N,1721692800000
52348,A,Italia Zuccheri - Unidade San Quirico,Italia Zuccheri,Trecasali,Parma,Itália,44.925,10.30555,1,Beterraba,Açúcar,N,1721692800000
52351,A,Kaapa Ethanol,,Minden,NE,Estados Unidos,40.48265,-99.07497,1,Milho,Etanol,N,1721779200000
52352,A,Kansas Ethanol,,Lyons,KS,Estados Unidos,38.286716,-98.195002,1,Milho,Etanol,N,1721779200000
52353,A,Lifeline Foods,,Saint Joseph,MO,Estados Unidos,39.73813,-94.8465,1,Milho,Etanol,N,1721779200000
52355,A,Lincolnland Agri-Enegy,,Palestine,IL,Estados Unidos,39.00445,-87.6313,1,Milho,Etanol,N,1721779200000
52356,A,Lincolnway Energy,,Nevada,IA,Estados Unidos,42.025201,-93.510408,1,Milho,Etanol,N,1721779200000
52357,A,Little Sioux Corn Processors ,,Marcus,IA,Estados Unidos,42.82155,-95.76435,1,Milho,Etanol,N,1721779200000
52358,A,M.A.Patout and Son - Unidade M.A.Patout and Son,"M.A.Patout and Son, ltd",Jeanerette,LA,Estados Unidos,29.90343,-91.72365,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52359,A,M.A.Patout and Son - Unidade Raceland Raw Sugars,"M.A.Patout and Son, ltd",Raceland,LA,Estados Unidos,29.72775,-90.59815,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52360,A,M.A.Patout and Son - Unidade Sterling Sugars,"M.A.Patout and Son, ltd",Franklin,LA,Estados Unidos,29.80353,-91.49088,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52361,A,Mackay Sugar Limited - Unidade Farleigh Mill,Mackay Sugar Limited,Farleigh,Queensland,Austrália,-21.166594,149.133965,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Melaço,N,1721606400000
52362,A,Mackay Sugar Limited - Unidade Marian Mill,Mackay Sugar Limited,Marian,Queensland,Austrália,-21.14278,148.94083,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52363,A,Mackay Sugar Limited - Unidade Pleystowe Mill,Mackay Sugar Limited,Pleystowe,Queensland,Austrália,-21.14305,149.03888,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52364,A,Mackay Sugar Limited - Unidade Racecourse Mill & Refinery,Mackay Sugar Limited,Mackay,Queensland,Austrália,-21.16445,149.13333,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52365,A,Marquis Energy - Unidade Hennepin,Marquis Energy LLC,Hennepin,IL,Estados Unidos,41.276986,-89.314747,1,Milho,Etanol,N,1721779200000
52366,A,Marquis Energy - Unidade Necedah,Marquis Energy LLC,Necedah,WI,Estados Unidos,43.990535,-90.075907,1,Milho,Etanol,N,1721779200000
52367,A,Marysville Ethanol,,Marysville,MI,Estados Unidos,42.88385,-82.49482,1,Milho,Etanol,N,1721779200000
52368,A,Michigan Sugar Company - Unidade Bay City,Michigan Sugar Company,Bay City,MI,Estados Unidos,43.57467,-83.91828,1,Milho,Etanol,N,1721779200000
52369,A,Michigan Sugar Company - Unidade Caro,Michigan Sugar Company,Caro,MI,Estados Unidos,43.48055,-83.395,1,Milho,Etanol,N,1721779200000
52370,A,Michigan Sugar Company - Unidade Croswell,Michigan Sugar Company,Croswell,MI,Estados Unidos,43.26612,-82.61937,1,Milho,Etanol,N,1721779200000
52371,A,Michigan Sugar Company - Unidade Sebewaing,Michigan Sugar Company,Sebewaing,MI,Estados Unidos,43.74083,-83.43972,1,Milho,Etanol,N,1721779200000
52372,A,Mid-Missouri Energy,,Malta Bend,MO,Estados Unidos,39.19613,-93.38288,1,Milho,Etanol,N,1721779200000
52373,A,Nedak Ethanol,,Atkinson,NE,Estados Unidos,40.28035,-100.159788,1,Milho,Etanol,N,1721779200000
52374,A,New South Wales Sugar - Unidade Broadwater,New South Wales Sugar,Broadwater,New South Wales,Austrália,-29.01167,153.43445,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687996800000
52375,A,New South Wales Sugar - Unidade Condong,New South Wales Sugar,Condong,New South Wales,Austrália,-28.3125,153.43417,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687996800000
52376,A,New South Wales Sugar - Unidade Harwood,New South Wales Sugar,Harwood,New South Wales,Austrália,-29.425,153.24722,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687996800000
52385,A,Nordzucker - Unidade Trencianska Teplá,Nordzucker,Trencianska Teplá,Trencín,Eslováquia,48.94167,18.12,1,Beterraba,Açúcar,N,1721606400000
52386,A,Nordzucker - Unidade Hatvan,Nordzucker,Hatvan,Heves,Hungria,47.66528,19.67612,1,Beterraba,Açúcar,N,1721606400000
52387,A,Nordzucker - Unidade Chelmza,Nordzucker,Chelmza,Cujávia-Pomerânia,Polônia,53.18333,18.59445,1,Beterraba,Açúcar,N,1721692800000
52388,A,Nordzucker - Unidade Opalenica,Nordzucker,Opalenica,Wielkopolskie,Polônia,52.31555,16.40833,1,Beterraba,Açúcar,N,1721692800000
52389,A,Otisa Sugar Mill,,Asunción,Asunción,Paraguai,42.013,-95.3389,1,Cana-de-Açúcar,Açúcar | Etanol | Melaço,N,1687996800000
52390,A,Pacific Ethanol - Unidade Columbia,Pacific Ethanol Inc,Boardman,OR,Estados Unidos,42.5353,-113.7933,1,Milho,Etanol,N,1721779200000
52391,A,Pacific Ethanol - Unidade Madera,Pacific Ethanol Inc,Madera,CA,Estados Unidos,37.9537,-121.2905,1,Milho,Etanol,N,1721779200000
52392,A,Pacific Ethanol - Unidade Magic Valley,Pacific Ethanol Inc,Burley,ID,Estados Unidos,36.9232,-119.9753,1,Milho,Etanol,N,1721779200000
52393,A,Pacific Ethanol - Unidade Stockton,Pacific Ethanol Inc,Stockton,CA,Estados Unidos,42.0186,-93.5753,1,Milho,Etanol,N,1721779200000
52394,A,Parallel Products - Unidade Bronx Processing Plant,Parallel Products,New York,NY,Estados Unidos,40.8021,-73.9087,1,Milho,Etanol,N,1721779200000
52395,A,Parallel Products - Unidade California Processing Plant,Parallel Products,Rancho Cucamonga,CA,Estados Unidos,38.2186,-85.7873,1,Milho,Etanol,N,1721779200000
52396,A,Parallel Products - Unidade Kentucky Processing Plant,Parallel Products,Louisville,KY,Estados Unidos,34.0957,-117.537,1,Milho,Etanol,N,1721779200000
52399,A,Parallel Products - Unidade New England Processing Plant,Parallel Products,Taunton,MA,Estados Unidos,41.8742,-71.0611,1,Milho,Etanol,N,1721779200000
52401,A,Patriot Renewable Fuels,,Annawan,IL,Estados Unidos,41.39405,-89.87303,1,Milho,Etanol,N,1721779200000
52402,A,Permolex,,Red Deer,Alberta,Canadá,33.0141,-111.9827,1,Trigo,Vinhaça,N,1721606400000
52409,A,Pinal Energy,,Maricopa,AZ,Estados Unidos,52.3124,-113.8552,1,Milho,Etanol,N,1721779200000
52410,A,Poet Biorefining - Unidade Alexandria,Poet Biorefining,Alexandria,IN,Estados Unidos,-32.748,-60.7543,1,Milho,Etanol,N,1721692800000
52411,A,Poet Biorefining - Unidade Ashton,Poet Biorefining,Ashton,IA,Estados Unidos,43.2737,-95.81087,1,Milho,Etanol,N,1721692800000
52412,A,Poet Biorefining - Unidade Big Stone,Poet Biorefining,Big Stone City,SD,Estados Unidos,45.29883,-96.51337,1,Milho,Etanol,N,1721692800000
52413,A,Poet Biorefining - Unidade Bingham Lake,Poet Biorefining,Bingham Lake,MN,Estados Unidos,43.90185,-95.05697,1,Milho,Etanol,N,1721692800000
52414,A,Poet Biorefining - Unidade Caro,Poet Biorefining,Caro,MI,Estados Unidos,43.4716,-83.413,1,Milho,Etanol,N,1721692800000
52415,A,Poet Biorefining - Unidade Chancellor,Poet Biorefining,Chancellor,SD,Estados Unidos,43.37097,-96.96173,1,Milho,Etanol,N,1721692800000
52416,A,Poet Biorefining - Unidade Coon Rapids,Poet Biorefining,Coon Rapids,IA,Estados Unidos,41.86087,-94.62868,1,Milho,Etanol,N,1721692800000
52417,A,Poet Biorefining - Unidade Corning,Poet Biorefining,Corning,IA,Estados Unidos,40.96535,-94.79673,1,Milho,Etanol,N,1721692800000
52418,A,Poet Biorefining - Unidade Emmetsburg,Poet Biorefining,Emmetsburg,IA,Estados Unidos,43.0948,-94.6532,1,Milho,Etanol,N,1721692800000
52419,A,Poet Biorefining - Unidade Fostoria,Poet Biorefining,Fostoria,OH,Estados Unidos,41.17128,-83.37862,1,Milho,Etanol,N,1721692800000
52420,A,Poet Biorefining - Unidade Glenville,Poet Biorefining,Albert Lea,MN,Estados Unidos,43.0948,-96.48,1,Milho,Etanol,N,1721692800000
52421,A,Poet Biorefining - Unidade Gowrie,Poet Biorefining,Gowrie,IA,Estados Unidos,42.32087,-94.28807,1,Milho,Etanol,N,1721692800000
52422,A,Poet Biorefining - Unidade Groton,Poet Biorefining,Groton,SD,Estados Unidos,45.45395,-98.13757,1,Milho,Etanol,N,1721692800000
52423,A,Poet Biorefining - Unidade Hanlontown,Poet Biorefining,Hanlontown,IA,Estados Unidos,43.29127,-93.39312,1,Milho,Etanol,N,1721692800000
52424,A,Poet Biorefining - Unidade Hudson,Poet Biorefining, Hudson,SD,Estados Unidos,43.5769,-93.3031,1,Milho,Etanol,N,1721692800000
52426,A,Poet Biorefining - Unidade Jewell,Poet Biorefining,Jewell,IA,Estados Unidos,42.3282,-93.66233,1,Milho,Etanol,N,1721692800000
52427,A,Poet Biorefining - Unidade Laddonia,Poet Biorefining,Laddonia,MO,Estados Unidos,44.1015,-94.2726,1,Milho,Etanol,N,1721692800000
52428,A,Poet Biorefining - Unidade Lake Crystal,Poet Biorefining,Lake Crystal,MN,Estados Unidos,39.2493,-91.6401,1,Milho,Etanol,N,1721692800000
52429,A,Poet Biorefining - Unidade Leipsic,Poet Biorefining,Leipsic,OH,Estados Unidos,43.7999,-98.1011,1,Milho,Etanol,N,1721692800000
52430,A,Poet Biorefining - Unidade Macon,Poet Biorefining,Macon,MO,Estados Unidos,39.7489,-92.38578,1,Milho,Etanol,N,1721692800000
52431,A,Poet Biorefining - Unidade Marion,Poet Biorefining,Marion,OH,Estados Unidos,41.1206,-83.9711,1,Milho,Etanol,N,1721692800000
52432,A,Poet Biorefining - Unidade Mitchell,Poet Biorefining,Mitchell,SD,Estados Unidos,40.9457,-85.7852,1,Milho,Etanol,N,1721692800000
52433,A,Poet Biorefining - Unidade North Manchester,Poet Biorefining,North Manchester,IN,Estados Unidos,40.4138,-85.0263,1,Milho,Etanol,N,1721692800000
52434,A,Poet Biorefining - Unidade Portland,Poet Biorefining,Portland,IN,Estados Unidos,43.6882,-92.0942,1,Milho,Etanol,N,1721692800000
52435,A,Poet Biorefining - Unidade Preston,Poet Biorefining,Preston,MN,Estados Unidos,55.1695,-114.511,1,Milho,Etanol,N,1721692800000
52436,A,Poet Biorefining- Unidade Cloverdale,Poet Biorefining,Cloverdale,IN,Estados Unidos,39.5492,-86.8171,1,Milho,Etanol,N,1721692800000
52437,A,Pound-Maker,,Lanigan,Alberta,Canadá,42.3252,-71.5849,1,Trigo,Etanol,N,1721606400000
52438,A,Prairie Horizon Agri-Energy ,,Phillipsburg,KS,Estados Unidos,39.7606,-99.3069,1,Milho,Etanol,N,1721779200000
52439,A,Qteros Headquarters,,Marlborough,MA,Estados Unidos,40.6245,-83.1604,1,Milho,Etanol,N,1721779200000
52440,A,Quad County Corn Processors,,Galva,IA,Estados Unidos,42.4779,-95.41422,1,Milho,Etanol,N,1721779200000
52441,A,Red Trail Energy,,Richardton,ND,Estados Unidos,-25.2974,-57.6277,1,,,N,1676246400000
52442,A,Reeve Agri Energy,,Garden City,KS,Estados Unidos,37.88073,-100.88607,1,Milho,Etanol,N,1721779200000
52445,A,Rogers Sugar - Unidade Montreal Refinery,Rogers Sugar,Montréal,Quebec,Canadá,45.54685,-73.53388,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52446,A,Rogers Sugar - Unidade Taber,Rogers Sugar,Taber,Alberta,Canadá,49.79167,-112.125,1,,,N,1723680000000
52447,A,Rogers Sugar - Unidade Vancouver Refinery,Rogers Sugar,Vancouver,British Columbia,Canadá,49.28385,-123.08008,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52448,A,Saint Louis Sucre - Unidade Guignicourt,Saint Louis Sucre,Guignicourt,Picardie,França,49.425,3.9625,1,Beterraba,Açúcar,N,1721692800000
52449,A,Saint Louis Sucre - Unidade Roye,Saint Louis Sucre,Roye,Picardie,França,49.7025,2.79445,1,Beterraba,Açúcar,N,1721692800000
52450,A,Saint Louis Sucre - Unidade Sucrerie d´Etrepagny,Saint Louis Sucre,Etrepagny,Haute-Normandie,França,49.29602,1.61085,1,Beterraba,Açúcar,N,1721692800000
52451,A,Saint Louis Sucre - Unidade Sucrerie de Cagny,Saint Louis Sucre,Cagny,Basse-Normandie,França,49.14167,0.25222,1,Beterraba,Açúcar,N,1721692800000
52452,A,Show me Ethanol,,Carrollton,MO,Estados Unidos,46.8794,-102.3073,1,Milho,Etanol,N,1721779200000
52453,A,Sidney Sugars Incorporated,,Sidney,MT,Estados Unidos,47.71562,-104.13128,1,Milho,Etanol,N,1721779200000
52454,A,Sidul Refinery,,EC Santa Iria de Azóia,Lisboa,Portugal,38.84258,-9.08106,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52455,A,Siouxland - Sioux Center,,Sioux Center,IA,Estados Unidos,43.08665,-96.23082,1,Milho,Etanol,N,1721779200000
52456,A,St. James Factory,,St. James,LA,Estados Unidos,29.99482,-90.84595,1,Milho,Etanol,N,1721779200000
52457,A,Standard Ethanol,,North Platte,NE,Estados Unidos,39.3557,-93.4798,1,,,N,1676246400000
52467,A,Sugar Mill Santa María,,Asunción,Asunción,Paraguai,44.2919,-96.6984,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52468,A,Suiker Unie Dinteloord,Suiker Unie,Dinteloord,Noord-Brabant,Holanda,51.61743,4.43038,1,Beterraba,Açúcar,N,1721692800000
52470,A,Suiker Unie Specialties Puttershoek,Suiker Unie,Puttershoek,Zuid-Holland,Holanda,51.80983,4.56118,1,Beterraba,Açúcar,N,1721692800000
52471,A,Suiker Unie Specialties Roosendaal,Suiker Unie,Roosendaal,Noord-Brabant,Holanda,51.53653,4.45237,1,Beterraba,Açúcar,N,1721692800000
52472,A,Suiker Unie Vierverlaten,Suiker Unie,Hoogkerk,Groningen,Holanda,53.21465,6.4981,1,Beterraba,Açúcar,N,1721692800000
52473,A,Trenton Agri Products ,,Trenton ,NE,Estados Unidos,40.2026,-100.9725,1,Milho,Etanol,N,1721779200000
52474,A,Viro tvornica ecera,,Virovitica,Virovitica-Podravina,Croácia,45.85695,17.4,1,Beterraba,Açúcar,N,1721606400000
52475,A,United States Sugar Corporation,,Clewiston,FL,Estados Unidos,26.73583,-80.93667,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52476,A,United Wisconsin Grain Producers,,Friesland,WI,Estados Unidos,43.57007,-87.06188,1,Milho,Etanol,N,1721779200000
52477,A,Valero Renewables Albert City,Valero Renewables Fuels LLC,Albert City,IA,Estados Unidos,42.7739,-94.94175,1,Milho,Etanol,N,1721779200000
52479,A,Valero Renewables Aurora,Valero Renewables Fuels LLC,Aurora,SD,Estados Unidos,41.6806,-97.9788,1,Milho,Etanol,N,1721779200000
52480,A,Valero Renewables Albion,Valero Renewables Fuels LLC,Albion,NE,Estados Unidos,43.2103,-78.37,1,Milho,Etanol,N,1721779200000
52481,A,Valero Renewables Charles City,Valero Renewables Fuels LLC,Charles City,IA,Estados Unidos,43.0978,-92.74518,1,Milho,Etanol,N,1721779200000
52482,A,Valero Renewables Fort Dodge,Valero Renewables Fuels LLC,Fort Dodge,IA,Estados Unidos,42.51182,-94.30292,1,Milho,Etanol,N,1721779200000
52483,A,Valero Renewables Hartley,Valero Renewables Fuels LLC,Hartley,IA,Estados Unidos,43.17542,-95.5025,1,Milho,Etanol,N,1721779200000
52484,A,Valero Renewables Welcome,Valero Renewables Fuels LLC,Welcome,MN,Estados Unidos,43.66355,-94.58598,1,Milho,Etanol,N,1721865600000
52485,A,Valero Renewables Bloomingburg,Valero Renewables Fuels LLC,Bloomingburg,OH,Estados Unidos,39.59795,-83.3832,1,Milho,Etanol,N,1721779200000
52486,A,Valero Renewables Jefferson,Valero Renewables Fuels LLC,Jefferson,WI,Estados Unidos,43.03773,-88.79502,1,Milho,Etanol,N,1721865600000
52487,A,Valero Renewables Linden,Valero Renewables Fuels LLC,Linden,IN,Estados Unidos,40.19795,-86.90183,1,Milho,Etanol,N,1721865600000
52488,A,Tereos - Unidade Chevrières,Tereos International,Chevrières,Picardie,França,49.35888,2.66888,1,Beterraba,Açúcar,N,1734048000000
52489,A,Tereos - Unidade Escaudoeuvres,Tereos International, Escaudoeuvres,Nord-Pas-de-Calais,França,41.09,-100.7423,1,Beterraba,Açúcar,N,1734048000000
52491,A,Tereos - Unidade Vic-sur-Aisne,Tereos International,Vic-sur-Aisne,Picardie,França,49.39722,3.10833,1,Beterraba,Açúcar,N,1734048000000
52492,A,Tharaldson Ethanol,,Casselton,ND,Estados Unidos,46.90003,-97.25975,1,Milho,Etanol,N,1721779200000
52493,A,Tiense Suiker - Unidade Brugelette,Tiense Suiker,Brugelette,Henegouwen ,Bélgica,50.59392,3.85763,1,Beterraba,Açúcar,N,1721606400000
52494,A,Tiense Suiker - Unidade Genappe,Tiense Suiker,Genappe,Brabant Wallon ,Bélgica,50.60498,4.44517,1,Beterraba,Açúcar,N,1721606400000
52495,A,Tiense Suiker - Unidade Tienen,Tiense Suiker,Tienen,Vlaams Brabant,Bélgica,50.8,4.94583,1,Beterraba,Açúcar,N,1721606400000
52496,A,Tiense Suiker - Unidade Wanze,Tiense Suiker,Wanze,Liège,Bélgica,50.5297,5.20728,1,Beterraba,Açúcar,N,1721606400000
52497,A,Vermandoise - Sucrerie de Fontaine le Dun ,Vermandoise,Fontaine-le-Dun,Haute-Normandie,França,49.80833,0.83222,1,Beterraba,Açúcar,N,1721692800000
52498,A,Vermandoise - Sucrerie de Pithiviers-Le-Vieil ,Vermandoise,Pithiviers-Le-Vieil,Centre,França,48.1675,2.2375,1,Beterraba,Açúcar,N,1721692800000
52499,A,Vermandoise - Sucrerie de Sainte-Émilie,Vermandoise,Villers Faucon,Picardie,França,49.98333,3.12083,1,Beterraba,Açúcar,N,1721692800000
52500,A,Vermandoise - Sucrerie de Toury,Vermandoise,Toury,Centre,França,48.19485,1.9438,1,Beterraba,Açúcar,N,1721692800000
52501,A,Western New York Energy,,Medina,NY,Estados Unidos,34.179,-101.6271,1,Milho,Etanol,N,1721865600000
52502,A,White Energy - Plainview,White Energy,Plainview,TX,Estados Unidos,34.8219,-102.3703,1,Milho,Etanol,N,1721865600000
52503,A,White Energy - Hereford,White Energy,Hereford,TX,Estados Unidos,35.7343,-84.3201,1,Milho,Etanol,N,1721865600000
52504,A,White Energy - Russell,White Energy,Russell,KS,Estados Unidos,38.89922,-98.84257,1,Milho,Etanol,N,1721865600000
52505,A,Zucker Fabriken - Unidade Aarberg,,Aarberg,BE,Suíça,47.03862,7.27612,1,Beterraba,Açúcar,N,1721606400000
52506,A,Zucker Fabriken - Unidade Frauenfeld,,Frauenfeld,TG,Suíça,47.55417,8.87362,1,Beterraba,Açúcar,N,1721606400000
52507,A,Isis Mill,,Childers,Queensland,Austrália,-25.19583,152.2083,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687996800000
52508,A,Mulgrave Central Mill,,Gordonvale,Queensland,Austrália,-17.09333,145.78888,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52509,A,Tully Sugar Limited,,Tully,Queensland,Austrália,-17.93667,145.92778,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Melaço,N,1687996800000
52510,A,JSC Gorodeya Sugar Refinery ,,Gorodeya,Minsk,Bielorrússia,53.310043,26.516581,1,Beterraba,Açúcar,N,1721606400000
52511,A,Sladorana,,upanja,Vukovar-Syrmia,Croácia,45.08922,18.69417,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52512,A,Nile Sugar,,Alexandria,Alexandria,Egito,30.85313,29.90163,1,Beterraba,Açúcar,N,1721606400000
52513,A,Tovarna Sladkorja,,Ormo,Podravska,Eslovênia,46.4,16.16833,1,Beterraba,Açúcar,N,1721606400000
52514,A,Penang Refinery,,Perai,Penang,Malásia,5.37992,100.37995,1,Cana-de-Açúcar,Açúcar,N,1687996800000
52515,A,Cukrownia Kluczewo,,Stargard Szczecinski,Zachodniopomorskie,Polônia,53.3,15.02222,1,Beterraba,Açúcar,N,1721692800000
52516,A,Senta,,Senta,Vojvodina,Sérvia,45.90833,20.10833,1,,,N,1723680000000
52517,A,Al Khaleej Refinery,,Dubai,Abu Dhabi,Emirados Árabes Unidos,25.00232,55.0594,1,Cana-de-Açúcar,Açúcar,N,1721606400000
52518,A,Tate & Lyle - Unidade Loudon,,Loudon,TN,Estados Unidos,19.3311,105.3172,1,Milho,Etanol,N,1721779200000
52519,A,Tate & Lyle - Unidade Sucromiles AS,,Palmira,Valle del Cauca,Colômbia,28.7596,77.9924,1,,,N,1723680000000
52520,A,Tate & Lyle - Unidade Nghe Na Tate & Lyle,,Quy Hop,Nghe An,Vietnã,32.7977,35.0471,1,Cana-de-Açúcar,Açúcar,N,1687996800000
